ID,Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Living_With,cluster,PCA1,PCA2,PCA3
6488,Postgraduate,38829.0,86,1,3,2,2,5,0,0,67,84,99,1,Partner,0,-1.1812,-1.205,0.606
10270,Undergraduate,35523.0,8,2,3,0,3,7,0,0,45,269,66,1,Partner,0,-2.2556,-0.9741,-0.5022
6887,Graduate,79146.0,33,2,8,1,8,6,0,0,59,66,564,2,Alone,2,0.4231,1.6285,-0.3999
6406,Postgraduate,78285.0,13,1,6,4,10,3,0,0,38,244,1427,0,Partner,1,2.5371,-1.2135,0.2648
7573,Postgraduate,31626.0,12,1,2,1,2,7,0,1,48,415,86,1,Alone,2,-1.4964,2.4799,1.3206
4508,Graduate,75127.0,92,1,2,11,5,1,0,0,74,38,833,0,Alone,3,2.5873,1.6614,-2.0402
221,Graduate,48726.0,90,3,3,2,4,6,0,0,71,428,242,1,Partner,0,-0.8245,-1.0055,-0.679
5331,Graduate,74985.0,8,1,3,6,7,2,0,0,49,656,1869,0,Partner,1,2.6622,-0.9168,-1.7574
1911,Graduate,67430.0,6,1,11,5,12,6,0,0,39,662,1364,0,Partner,1,2.7349,-0.9302,-0.8358
20,Undergraduate,46891.0,91,1,2,1,4,4,0,0,61,301,183,1,Partner,0,-1.1868,-1.1002,-0.6962
8786,Postgraduate,62058.0,52,4,6,1,7,6,0,0,70,399,450,1,Partner,0,0.1198,-1.3546,1.9501
10582,Graduate,72063.0,3,2,5,2,12,2,0,0,47,361,758,1,Partner,1,1.5,-1.153,-1.3749
1915,Postgraduate,78939.0,57,1,8,5,6,3,0,0,75,199,1507,0,Partner,1,2.7916,-1.3464,0.9795
8897,Graduate,42720.0,9,8,7,3,7,8,0,1,61,431,654,2,Alone,2,-0.2202,2.2228,1.5222
2371,Graduate,33622.0,22,3,2,0,4,7,0,0,54,442,81,2,Partner,0,-2.2779,-0.8772,-0.5476
4303,Postgraduate,6835.0,76,0,0,0,1,20,0,0,69,568,137,1,Partner,0,-4.3834,-0.7256,1.9953
6825,Graduate,41452.0,86,1,1,0,2,7,0,0,73,480,16,2,Partner,0,-2.2714,-0.972,-0.8329
1072,Postgraduate,40760.0,64,2,2,1,3,6,0,0,61,303,93,1,Alone,2,-1.3495,1.7774,1.1923
4964,Postgraduate,74250.0,90,1,2,11,4,1,0,0,68,154,1158,0,Partner,1,2.6558,-1.3376,-0.004
2461,Postgraduate,51124.0,79,2,1,0,3,3,0,0,71,193,43,2,Alone,2,-1.3206,1.5745,1.2243
10736,Graduate,72258.0,28,2,6,9,5,2,0,0,55,290,1525,1,Alone,3,2.4965,1.6964,-1.2161
3194,Postgraduate,71466.0,86,1,4,4,10,1,0,0,52,85,1230,0,Alone,3,2.5115,1.5176,0.1263
10839,Graduate,36283.0,42,2,1,0,3,4,0,0,50,76,29,2,Partner,0,-2.1466,-1.0139,-1.6441
49,Graduate,20587.0,39,1,1,1,2,7,0,0,56,49,25,1,Alone,2,-2.2879,2.0832,-1.4888
4290,Graduate,30467.0,8,1,1,0,2,7,0,0,54,102,24,1,Partner,0,-2.3352,-0.7756,-1.6473
10219,Graduate,31590.0,40,1,1,0,3,8,0,0,54,376,38,1,Partner,0,-2.2831,-0.8077,-1.4569
4211,Undergraduate,20425.0,5,2,2,0,3,7,0,0,40,608,57,1,Partner,0,-2.6374,-0.8014,-0.2951
1135,Postgraduate,17144.0,96,5,3,0,4,7,0,0,66,134,47,2,Partner,0,-2.4797,-1.2728,1.9587
6299,Postgraduate,42564.0,28,6,6,8,4,7,0,1,58,543,813,1,Alone,3,0.8078,2.1922,2.8741
10846,Postgraduate,43783.0,22,6,7,1,8,7,0,0,48,31,629,1,Partner,0,-0.3566,-1.345,1.8027
347,Graduate,40780.0,30,4,7,1,5,9,0,0,50,659,377,1,Alone,2,-0.9967,2.0322,0.1944
6543,Postgraduate,62847.0,45,1,3,6,4,2,0,0,81,530,1612,0,Partner,1,2.2,-1.2362,0.8164
10446,Postgraduate,82017.0,58,1,5,4,7,2,0,1,69,599,729,0,Partner,1,2.4526,-0.7529,1.148
3479,Graduate,16813.0,49,1,2,0,3,7,0,0,76,345,50,0,Alone,2,-1.6869,2.0719,-1.1568
11075,Graduate,51267.0,37,4,3,3,5,4,0,0,48,243,270,2,Partner,0,-0.8727,-1.1215,-0.9699
4442,Graduate,46524.0,70,2,1,1,5,3,0,0,65,450,177,1,Alone,2,-0.6579,1.8695,-1.2052
199,Postgraduate,45183.0,33,1,4,1,7,7,0,0,64,525,315,0,Alone,2,-0.1007,1.8507,1.3293
6722,Postgraduate,70421.0,98,3,10,3,7,6,0,0,72,1,767,1,Partner,1,1.1825,-1.521,1.7152
796,Undergraduate,60161.0,17,3,11,4,8,8,0,0,61,614,1071,1,Alone,3,1.0467,1.6912,1.3924
3749,Graduate,73926.0,54,1,6,5,12,3,0,0,53,484,1580,0,Partner,1,3.0241,-1.093,-1.4912
8523,Graduate,19329.0,39,3,4,0,3,8,0,0,58,197,60,1,Partner,0,-2.2838,-0.8994,-0.9117
310,Postgraduate,61872.0,81,4,4,4,9,4,0,0,56,198,573,1,Partner,1,0.7941,-1.3626,1.2808
8629,Graduate,46984.0,71,1,1,0,3,5,0,0,70,460,41,2,Alone,2,-1.6933,1.8452,-0.885
236,Graduate,34838.0,62,3,2,1,4,6,0,0,75,526,170,2,Partner,0,-1.7194,-0.9978,-0.2181
9930,Postgraduate,82716.0,8,1,6,8,13,2,0,0,82,236,1167,0,Alone,3,3.9214,1.3533,1.1734
3483,Graduate,48192.0,76,3,2,8,12,8,0,1,68,449,1526,0,Partner,1,2.2186,-0.5292,-0.4114
4599,Postgraduate,49681.0,66,6,7,1,7,7,0,0,50,237,458,2,Partner,0,-0.79,-1.3721,2.3217
7326,Postgraduate,56850.0,83,1,1,1,3,2,0,0,55,98,63,1,Partner,0,-0.7568,-1.2251,-0.0081
7352,Graduate,55267.0,28,4,3,4,6,3,0,0,69,251,405,1,Partner,0,0.2529,-1.1482,-0.8874
2350,Graduate,59666.0,87,7,3,2,8,8,0,0,54,464,1027,2,Partner,0,-0.4741,-1.172,0.3412
9145,Graduate,72504.0,43,2,5,9,6,2,0,0,54,449,1478,1,Alone,3,2.5054,1.7203,-1.1663
2964,Graduate,26872.0,0,1,1,1,2,6,0,0,45,256,72,0,Partner,0,-1.7688,-0.6388,-2.0663
5585,Graduate,21359.0,1,2,2,0,3,8,0,1,54,435,48,1,Alone,2,-1.951,2.6799,-0.4454
9687,Graduate,73170.0,1,1,5,4,6,2,0,0,51,29,726,0,Alone,3,1.5629,1.822,-2.0199
3732,Postgraduate,52750.0,72,6,5,7,9,4,0,0,71,510,860,1,Partner,1,1.4484,-1.4433,2.2408
6303,Postgraduate,91820.0,72,0,5,5,12,1,0,0,40,218,1497,0,Partner,1,3.4521,-1.3508,-0.2348
11176,Postgraduate,65968.0,12,2,5,4,7,3,0,0,56,48,495,1,Partner,1,0.8472,-1.3523,0.7189
2986,Graduate,30772.0,89,1,1,0,2,6,0,0,50,109,20,2,Partner,0,-2.5986,-0.9164,-1.6254
7462,Graduate,22507.0,67,3,10,2,4,9,0,0,72,582,570,0,Alone,2,-0.3377,1.9356,0.0657
3900,Graduate,65685.0,54,1,9,2,9,5,0,0,54,92,769,1,Partner,0,1.0756,-1.1458,-1.1473
7034,Undergraduate,25804.0,34,2,2,0,3,8,0,0,48,301,55,1,Partner,0,-2.6587,-0.9391,-0.4163
9493,Postgraduate,76412.0,15,1,5,4,8,3,0,1,46,420,1808,0,Alone,3,2.9982,2.2191,0.968
1143,Graduate,22063.0,43,2,2,0,3,7,0,0,54,325,55,1,Partner,0,-2.258,-0.7824,-1.2047
1,Graduate,57091.0,0,1,7,3,7,5,0,1,65,14,577,0,Alone,3,1.3765,2.4318,-0.8106
3855,Graduate,22419.0,74,1,3,2,2,8,0,0,63,437,162,0,Partner,0,-1.5463,-0.7534,-1.4063
5536,Graduate,87771.0,61,1,5,10,4,6,0,1,67,403,1957,1,Partner,1,2.9432,-0.5703,-0.5875
5989,Undergraduate,78353.0,51,1,10,2,11,8,0,0,67,439,1576,1,Alone,2,1.8376,1.5344,0.8463
9499,Graduate,93404.0,97,3,3,4,7,5,0,0,72,418,1616,3,Partner,1,1.1136,-1.4042,-0.155
6768,Graduate,37859.0,75,2,1,0,3,8,0,0,64,533,36,3,Alone,2,-2.7287,1.8654,-0.1457
2150,Postgraduate,80995.0,83,1,8,9,4,4,0,0,68,414,1482,1,Alone,3,2.7086,1.5136,1.5143
6646,Graduate,16529.0,23,1,1,0,3,6,0,0,42,120,22,1,Partner,0,-2.4672,-0.763,-1.9968
4887,Postgraduate,55412.0,65,1,2,0,3,5,0,0,50,219,63,2,Alone,2,-1.5303,1.6962,0.9153
8560,Graduate,48789.0,94,1,6,4,7,6,0,0,34,657,680,0,Alone,2,0.68,1.9986,-1.5372
3321,Postgraduate,56575.0,42,3,7,3,7,5,0,0,59,420,542,2,Partner,0,0.1747,-1.3252,1.9869
11003,Undergraduate,25130.0,10,2,2,0,3,7,0,0,46,270,50,1,Partner,0,-2.5687,-0.9554,-0.5778
10402,Graduate,35441.0,94,2,1,0,3,8,0,0,59,500,39,2,Partner,0,-2.5481,-0.9611,-0.8588
9904,Graduate,71391.0,50,5,6,5,12,3,0,0,70,457,1043,1,Partner,1,2.1878,-1.359,-0.2284
6141,Postgraduate,49494.0,46,2,6,1,5,7,0,0,54,430,385,1,Alone,2,-0.5099,1.7283,1.5761
5687,Graduate,81702.0,98,1,7,7,12,3,0,0,46,644,1633,0,Alone,3,3.6593,1.7315,-1.3555
10856,Undergraduate,45889.0,42,1,1,0,3,6,0,0,46,362,46,1,Alone,2,-1.9716,1.8737,-0.7326
5121,Graduate,56628.0,30,2,7,6,5,5,0,0,49,100,761,1,Alone,2,0.8061,1.8175,-1.0889
4186,Graduate,34026.0,11,3,2,1,3,5,0,0,76,328,76,2,Partner,0,-1.8187,-1.0104,-0.4314
368,Graduate,40049.0,61,3,3,2,6,5,0,0,52,577,290,1,Partner,0,-0.729,-0.9039,-0.9057
3312,Graduate,34176.0,12,4,3,0,4,6,0,0,38,48,89,1,Alone,2,-1.7996,1.9993,-1.159
11121,Graduate,19419.0,76,4,4,0,3,9,0,0,45,596,70,1,Partner,0,-2.4847,-0.8388,-0.6574
5332,Undergraduate,82504.0,2,1,3,6,7,1,0,0,66,337,1066,0,Partner,1,2.155,-1.2077,-0.9031
5848,Graduate,81205.0,43,1,5,6,7,2,0,1,56,167,2009,0,Partner,1,3.4165,-0.563,-1.5781
10343,Undergraduate,61618.0,27,2,3,6,8,3,0,0,35,638,1345,0,Alone,3,1.6336,1.8007,-0.8022
5935,Postgraduate,55284.0,60,3,7,5,8,5,0,0,70,552,764,1,Alone,3,1.2849,1.518,2.0989
2895,Graduate,49980.0,79,2,3,1,5,5,0,0,63,249,195,1,Alone,2,-0.699,1.8445,-1.078
10262,Graduate,15072.0,96,4,3,1,3,5,0,0,46,415,53,2,Partner,0,-2.3963,-1.0057,-0.9299
7848,Graduate,49166.0,17,2,5,3,3,6,0,0,52,381,368,1,Alone,2,-0.5503,1.958,-0.9141
9477,Postgraduate,65324.0,0,3,6,2,9,4,0,0,72,169,544,1,Partner,1,0.9059,-1.4105,1.5656
4856,Undergraduate,82347.0,38,1,7,7,10,3,0,0,69,600,1853,0,Partner,1,3.4201,-1.2848,-0.1295
7186,Postgraduate,30843.0,43,2,1,1,2,5,0,0,60,34,35,2,Partner,0,-2.2018,-1.1932,0.8621
5794,Postgraduate,46374.0,1,3,7,1,7,8,0,1,52,104,446,1,Partner,0,-0.1784,-0.637,1.9548
1456,Graduate,60474.0,25,7,10,2,12,7,0,0,47,454,1180,1,Alone,2,1.3476,1.6974,0.7179
4877,Postgraduate,38576.0,2,1,1,0,3,7,0,0,53,117,41,1,Partner,0,-1.97,-0.9932,0.6086
425,Graduate,55357.0,66,3,6,2,11,5,0,0,41,495,727,2,Partner,0,0.2992,-1.0992,-0.5278
3007,Graduate,37758.0,49,2,1,0,3,8,0,0,60,633,40,2,Partner,0,-2.4572,-0.8404,-0.5267
1031,Undergraduate,85710.0,5,1,6,9,10,2,0,0,37,420,1062,0,Partner,1,2.9228,-1.135,-0.9535
4297,Graduate,23228.0,71,2,2,0,3,8,0,0,57,154,40,1,Partner,0,-2.3918,-0.8675,-1.3085
807,Postgraduate,44602.0,35,6,6,1,4,8,0,0,57,134,292,2,Partner,0,-1.5504,-1.2694,2.4333
9553,Graduate,7500.0,94,1,0,0,3,6,0,0,39,536,15,0,Partner,0,-2.3358,-0.6753,-2.2909
4271,Undergraduate,38683.0,80,6,4,1,6,7,0,0,37,633,341,1,Partner,0,-1.5314,-1.0739,0.4716
4120,Undergraduate,49514.0,61,2,6,1,4,7,0,0,51,194,369,1,Alone,2,-1.0578,1.7578,-0.0391
2036,Postgraduate,57906.0,29,3,4,2,8,4,0,0,53,383,401,1,Partner,1,0.23,-1.2121,1.2597
115,Postgraduate,43456.0,0,3,5,1,8,5,0,0,60,460,393,1,Alone,2,-0.0781,1.721,1.8806
4259,Postgraduate,19485.0,80,1,1,0,2,7,0,0,40,278,10,2,Alone,2,-2.8515,1.8631,0.8241
8687,Graduate,53172.0,54,3,2,3,8,3,0,0,48,419,486,1,Partner,0,0.1515,-1.0602,-1.4322
2447,Graduate,30545.0,71,2,2,0,3,7,0,0,47,620,69,1,Partner,0,-2.0835,-0.754,-1.1581
10140,Postgraduate,70123.0,27,1,5,7,4,3,0,0,43,274,1727,0,Partner,1,2.269,-1.1642,0.1105
9353,Graduate,62450.0,61,2,5,5,4,3,0,0,67,174,995,1,Alone,3,1.0738,1.6924,-1.1501
3623,Graduate,21675.0,55,3,4,0,3,7,0,0,50,18,45,1,Partner,0,-2.2023,-0.899,-1.2649
738,Undergraduate,42395.0,35,4,3,1,4,7,0,0,45,86,182,2,Alone,2,-2.1412,1.7494,0.3123
7631,Postgraduate,61346.0,34,1,5,7,10,3,0,0,48,266,989,1,Partner,1,1.9006,-1.3181,0.6371
4789,Graduate,80812.0,95,1,4,8,5,2,0,0,73,285,1677,0,Partner,1,2.9178,-1.1689,-1.7586
773,Postgraduate,42835.0,64,7,6,6,4,6,0,0,55,364,595,2,Alone,2,-0.3057,1.5332,2.7084
10602,Graduate,39922.0,30,2,3,0,4,8,0,0,43,500,156,1,Partner,0,-1.8184,-0.8106,-1.1816
1446,Postgraduate,86424.0,12,1,6,9,12,1,0,0,70,85,1226,0,Alone,3,4.0882,1.4234,0.8263
3270,Undergraduate,17117.0,96,4,3,1,3,9,0,0,48,528,128,1,Partner,0,-2.6989,-0.9659,0.2355
8443,Graduate,24762.0,16,3,3,1,2,8,0,1,54,139,86,1,Alone,2,-1.8218,2.5572,-0.5283
9653,Graduate,35797.0,16,2,2,0,3,8,0,0,51,621,68,1,Partner,0,-2.0919,-0.7619,-0.9845
8916,Graduate,36627.0,78,1,0,0,3,5,0,0,51,341,16,2,Alone,2,-2.1982,1.9214,-1.4444
8017,Undergraduate,51111.0,83,2,2,0,3,6,0,0,45,10,55,2,Partner,0,-2.3266,-1.1855,-0.6786
5830,Postgraduate,86857.0,96,1,5,6,10,2,0,1,54,655,2114,0,Alone,3,4.1973,2.0882,1.163
4597,Postgraduate,82072.0,67,1,3,2,13,1,0,0,56,362,2018,0,Partner,1,3.2698,-1.3617,0.2905
7023,Postgraduate,46231.0,87,4,6,1,4,9,0,0,73,580,263,3,Alone,2,-1.6845,1.5026,3.1389
8086,Graduate,42243.0,34,2,2,0,3,7,0,0,67,200,55,2,Partner,0,-2.1485,-1.0077,-0.8167
8825,Graduate,51195.0,46,8,9,2,5,8,0,0,64,454,564,2,Partner,0,-0.71,-1.2344,1.0872
2930,Postgraduate,68092.0,7,2,2,6,10,5,0,0,48,195,1281,0,Alone,2,1.9746,1.6927,0.6873
1928,Graduate,31814.0,73,2,2,0,3,9,0,0,53,505,83,1,Partner,0,-2.2887,-0.7708,-0.9622
7108,Postgraduate,51390.0,54,6,5,2,5,5,0,0,61,659,353,2,Alone,2,-0.595,1.538,2.6774
10925,Graduate,76630.0,93,1,3,10,11,1,0,0,43,166,1003,0,Partner,1,3.0574,-1.2151,-2.5873
9960,Undergraduate,26868.0,52,1,1,0,2,7,0,0,35,60,14,1,Alone,2,-2.7736,1.9266,-1.1422
8800,Postgraduate,48948.0,53,2,7,10,5,6,0,1,83,513,902,0,Alone,3,2.3388,2.1313,2.1796
9224,Postgraduate,55260.0,81,2,8,10,5,6,0,0,54,564,1139,1,Alone,3,1.7815,1.5839,1.6398
5519,Graduate,64090.0,8,1,6,9,4,5,0,1,70,326,797,1,Partner,1,1.7018,-0.5009,-0.5335
5046,Graduate,78331.0,97,2,10,6,7,4,0,0,68,157,1638,1,Alone,3,2.7289,1.5464,-0.6076
7037,Postgraduate,37087.0,50,3,4,2,8,6,0,0,52,322,401,1,Partner,0,-0.4887,-1.2108,1.2438
905,Graduate,21846.0,38,4,4,0,3,8,0,0,40,250,84,1,Alone,2,-2.2841,2.0798,-0.7357
8624,Graduate,81320.0,61,1,4,3,10,2,0,0,68,508,928,0,Partner,1,2.2353,-1.1479,-1.5622
8945,Graduate,54137.0,46,2,4,1,4,6,0,0,56,317,203,1,Alone,2,-0.8165,1.8883,-1.0245
6445,Graduate,66825.0,73,1,4,5,6,2,0,0,59,350,858,0,Partner,1,1.6109,-1.0515,-1.9455
2727,Graduate,57100.0,19,1,3,3,6,3,0,0,53,207,409,0,Partner,0,0.4953,-0.9067,-2.0152
6404,Graduate,58917.0,10,5,4,1,6,5,0,0,57,462,282,3,Partner,0,-1.1975,-1.1591,0.2105
11074,Graduate,85072.0,94,1,3,4,10,0,0,0,49,81,1423,0,Alone,3,2.8502,1.6217,-2.4576
10150,Graduate,86429.0,10,0,7,4,7,2,0,1,65,220,1449,0,Alone,3,3.2236,2.288,-1.2225
1968,Graduate,45684.0,37,1,1,0,2,7,0,0,55,209,28,1,Alone,2,-1.9013,2.0635,-1.3849
6534,Graduate,47889.0,94,1,2,0,3,5,0,0,52,176,67,1,Partner,0,-1.4731,-0.9528,-1.9039
9485,Postgraduate,45921.0,23,1,2,1,6,4,0,0,40,111,199,0,Partner,0,-0.4563,-1.0604,-0.2048
7053,Postgraduate,78420.0,75,1,3,10,8,1,0,0,60,365,1453,0,Alone,3,3.4399,1.514,0.3614
4654,Graduate,75114.0,40,1,3,10,5,2,0,0,34,234,1253,0,Partner,1,2.3357,-0.9439,-2.5185
9760,Postgraduate,52278.0,24,6,10,5,10,8,0,1,63,520,1198,1,Alone,3,1.852,2.0087,3.4359
1048,Postgraduate,35641.0,11,2,3,1,4,7,0,1,54,350,178,1,Partner,0,-1.0967,-0.4474,1.6041
10619,Graduate,95529.0,29,1,7,3,7,3,0,1,32,573,1990,0,Alone,3,3.2921,2.439,-1.2988
9308,Graduate,62820.0,51,1,3,4,6,1,0,0,72,414,976,0,Partner,1,1.6299,-1.0841,-1.8036
10505,Postgraduate,73113.0,86,1,3,4,7,2,0,0,66,185,1001,0,Partner,1,1.824,-1.3643,0.1465
8362,Postgraduate,84169.0,9,1,7,6,6,3,0,1,44,326,1919,0,Partner,1,3.3605,-0.6544,0.823
2625,Undergraduate,42607.0,30,2,3,2,7,3,0,0,72,224,350,1,Alone,2,-0.2982,1.6491,-0.0657
4637,Postgraduate,74637.0,73,1,6,9,9,3,0,0,72,407,1650,0,Alone,3,3.6201,1.4847,1.0958
9972,Postgraduate,46015.0,25,1,1,0,3,7,0,0,71,77,46,2,Partner,0,-2.0549,-1.2189,1.1214
4483,Graduate,72354.0,67,1,2,10,6,1,0,0,33,438,1228,0,Alone,3,2.5344,1.9196,-2.3911
4487,Postgraduate,39858.0,67,1,2,0,4,6,0,1,57,521,95,1,Alone,2,-0.9995,2.3691,1.468
4988,Postgraduate,34469.0,58,3,1,1,4,4,0,0,78,56,62,2,Partner,0,-1.6208,-1.3417,1.3566
8931,Graduate,83033.0,82,1,11,4,10,5,0,0,40,42,1761,1,Partner,1,2.6276,-1.2616,-1.3856
5871,Postgraduate,24401.0,98,3,6,1,6,8,0,0,47,667,467,0,Partner,0,-0.7455,-1.0284,1.331
2008,Graduate,77583.0,93,1,4,5,9,2,0,0,48,139,1149,0,Partner,1,2.2695,-1.1088,-2.2427
3139,Undergraduate,74116.0,53,1,4,4,10,2,0,0,44,181,2052,0,Alone,3,2.6378,1.6475,-1.1017
10037,Graduate,74293.0,66,1,5,4,6,2,0,0,33,56,1127,0,Alone,3,1.7414,1.8219,-2.4635
10673,Postgraduate,68397.0,6,1,6,9,5,3,0,0,50,224,1416,1,Partner,1,2.1701,-1.283,0.6434
5303,Postgraduate,79632.0,42,1,6,4,9,2,0,0,52,82,1113,0,Partner,1,2.4386,-1.3198,0.2332
538,Graduate,46107.0,78,1,1,1,4,3,0,0,37,139,125,1,Alone,2,-1.0666,1.9891,-2.1625
7922,Postgraduate,64950.0,29,2,11,2,10,7,0,0,75,686,966,1,Alone,3,1.66,1.5134,2.6961
5692,Undergraduate,25443.0,82,1,1,0,3,8,0,0,37,554,32,1,Partner,0,-2.791,-0.8522,-0.7478
4843,Graduate,75127.0,92,1,2,11,5,1,0,0,74,38,833,0,Alone,3,2.5868,1.6588,-2.0451
6383,Postgraduate,32892.0,78,2,3,0,3,8,0,0,55,35,46,1,Partner,0,-2.0545,-1.1277,0.8245
1628,Graduate,71796.0,54,1,9,3,4,4,0,0,55,248,960,0,Partner,1,1.4547,-0.9851,-1.4657
1204,Postgraduate,67536.0,45,3,11,5,11,8,0,0,56,403,1829,1,Partner,1,2.4335,-1.351,2.2942
3673,Graduate,55239.0,59,3,7,5,11,5,0,0,55,350,779,1,Alone,3,1.4037,1.7022,-0.5017
760,Postgraduate,60554.0,8,2,8,4,9,6,0,0,51,324,811,1,Alone,3,1.209,1.6535,1.7324
8957,Undergraduate,64831.0,51,8,6,3,5,6,0,0,74,384,1120,2,Alone,2,-0.0175,1.3834,1.8844
4128,Postgraduate,56067.0,51,2,7,4,7,5,0,0,64,344,725,1,Partner,1,0.8745,-1.2925,1.4791
6810,Graduate,82025.0,76,1,3,2,6,1,0,1,43,397,1187,0,Alone,3,2.1069,2.4115,-1.8078
5386,Graduate,94384.0,62,0,5,8,5,2,0,1,73,482,2302,0,Partner,1,4.1832,-0.5725,-1.235
8700,Undergraduate,14906.0,86,3,2,1,3,7,0,0,40,554,66,0,Alone,2,-2.1877,1.9813,-0.5442
3202,Postgraduate,51563.0,60,1,4,4,10,8,0,0,39,636,1250,0,Partner,1,1.073,-1.0202,0.8437
1328,Undergraduate,57937.0,56,3,4,4,9,3,0,0,44,133,683,1,Partner,0,0.4967,-1.2483,-0.5721
8405,Graduate,68274.0,83,2,4,2,5,3,0,0,47,272,305,2,Alone,2,-0.2467,1.7186,-1.2163
6515,Graduate,39771.0,92,1,2,0,3,4,0,0,49,205,50,1,Partner,0,-1.5338,-0.9325,-2.0225
2882,Undergraduate,67893.0,31,2,3,2,9,8,0,0,51,636,995,1,Alone,2,0.1465,1.7946,0.3865
7574,Postgraduate,27922.0,80,1,2,0,3,4,0,0,47,50,41,1,Partner,0,-1.7455,-1.1203,0.0494
6387,Postgraduate,52190.0,39,3,2,1,3,5,0,0,50,52,77,2,Partner,0,-1.6381,-1.2301,0.9955
5320,Postgraduate,44051.0,20,4,3,1,4,6,0,1,53,516,171,2,Alone,2,-1.1301,2.2657,2.4266
5048,Postgraduate,42767.0,53,1,3,1,2,8,0,0,55,414,131,2,Alone,2,-1.9428,1.7927,1.517
8146,Postgraduate,46106.0,84,1,1,1,2,6,0,0,50,49,54,2,Partner,0,-2.0619,-1.1906,0.4984
10031,Postgraduate,16927.0,50,5,3,0,4,8,0,0,50,504,53,2,Partner,0,-2.6955,-1.1417,2.0254
5748,Graduate,59754.0,96,3,5,2,6,5,0,1,61,575,475,1,Partner,0,0.4269,-0.5298,-0.3384
2134,Graduate,53700.0,94,4,5,5,8,5,0,0,74,681,694,1,Alone,2,0.9514,1.7146,0.0609
1523,Graduate,59041.0,25,2,2,0,4,5,0,0,53,53,96,2,Partner,0,-1.5238,-0.9975,-1.2446
9665,Postgraduate,54237.0,48,4,5,2,5,6,0,0,69,428,361,1,Alone,2,-0.2052,1.572,2.0026
4640,Graduate,70647.0,65,2,4,7,13,2,0,0,59,646,1079,1,Alone,3,2.6795,1.6588,-0.835
3635,Postgraduate,52597.0,69,3,6,3,8,5,0,0,64,53,578,1,Alone,2,0.5785,1.4865,1.497
3547,Postgraduate,41021.0,12,2,2,0,3,6,0,1,57,546,64,1,Partner,0,-1.2352,-0.4332,1.6066
2456,Postgraduate,40233.0,84,5,2,1,5,6,0,0,51,258,149,1,Partner,0,-1.3761,-1.1903,1.3214
5633,Graduate,50183.0,47,7,3,1,6,5,0,0,46,4,231,2,Partner,0,-1.3774,-1.1851,-0.4914
7801,Graduate,54753.0,87,3,5,2,11,4,0,0,67,290,728,1,Partner,0,0.8644,-1.2591,-0.8531
10489,Graduate,92955.0,35,1,6,7,9,2,0,1,53,314,1778,0,Partner,1,3.9434,-0.6197,-1.4503
7011,Graduate,33471.0,47,3,3,0,4,7,0,0,53,625,93,1,Partner,0,-1.7839,-0.844,-0.7768
2620,Postgraduate,34596.0,48,1,1,0,2,8,0,1,52,442,23,1,Partner,0,-1.9044,-0.3695,1.2577
3933,Graduate,44010.0,46,6,10,2,6,9,0,0,46,624,662,1,Partner,0,-0.374,-0.9781,0.455
10981,Graduate,84219.0,27,1,3,4,10,1,0,0,38,147,1198,0,Partner,1,2.3573,-1.094,-2.5615
1734,Postgraduate,40706.0,37,4,3,0,4,7,0,0,58,528,81,3,Partner,0,-2.3136,-1.1966,2.4053
10995,Undergraduate,15716.0,8,3,3,0,4,8,1,0,38,594,92,1,Partner,0,-2.8927,-0.8345,-0.4666
6357,Undergraduate,59052.0,29,3,7,1,7,5,0,0,67,224,491,1,Alone,2,0.0405,1.5796,0.4676
9209,Postgraduate,80573.0,85,1,4,6,13,2,0,0,55,623,1564,0,Partner,1,3.4532,-1.3726,0.5348
10286,Graduate,83715.0,2,1,2,8,13,0,0,0,64,146,926,0,Partner,1,3.3011,-1.2432,-2.1365
2611,Postgraduate,82576.0,66,1,2,4,12,1,0,0,67,697,1910,0,Partner,1,3.4191,-1.3109,0.7116
1600,Postgraduate,56962.0,60,7,6,3,5,7,0,0,61,261,411,3,Partner,0,-1.0335,-1.4533,2.9965
3308,Graduate,35704.0,54,3,2,0,4,4,0,0,74,177,94,2,Partner,0,-1.7026,-1.0993,-0.739
5407,Graduate,53103.0,70,5,10,6,7,7,0,0,72,290,1085,1,Partner,1,1.2595,-1.2537,0.2527
2166,Undergraduate,46779.0,55,1,0,1,2,4,0,0,66,352,23,2,Alone,2,-1.9686,1.7659,-0.2135
3955,Graduate,4861.0,20,0,0,0,0,14,0,0,61,7,6,0,Alone,2,-3.6031,2.3214,-1.4571
6634,Postgraduate,33462.0,78,1,2,0,3,7,0,0,47,326,54,1,Alone,2,-1.8877,1.84,0.7423
3056,Graduate,63693.0,63,3,11,6,9,6,0,0,48,258,1150,1,Alone,3,1.9467,1.6944,-0.3426
5718,Graduate,80763.0,17,1,5,11,6,3,0,1,76,318,1415,0,Partner,1,3.6042,-0.5757,-0.9744
6872,Postgraduate,65352.0,43,2,4,2,8,4,0,0,52,312,405,1,Partner,1,0.3893,-1.2638,0.9002
8164,Postgraduate,82170.0,13,1,5,6,7,2,0,0,48,216,1908,0,Partner,1,3.0225,-1.2514,0.191
4580,Graduate,75759.0,46,1,9,7,9,5,0,1,57,247,2486,0,Partner,1,4.0443,-0.579,-0.8596
